29 Jun(12:54)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(13:25)>Четвертый войн(ip:66.102.9.85, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:25)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:26)>Четвертый войн(ip:66.102.9.95, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:26)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:27)>Скайнет(ip:82.145.208.231, soft:Opera/9.80 (MAUI Runtime; Opera Mini/4.4.39010/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(13:28)>Скайнет(ip:82.145.208.231, soft:Opera/9.80 (MAUI Runtime; Opera Mini/4.4.39010/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(13:30)>Четвертый войн(ip:66.102.9.95, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:30)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:31)>Четвертый войн(ip:66.102.9.85, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:31)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:32)>Четвертый войн(ip:66.102.9.85, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:32)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:40)>Четвертый войн(ip:66.102.9.95, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:40)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:46)>Четвертый войн(ip:66.102.9.85, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:46)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:50)>Четвертый войн(ip:66.102.9.85, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:50)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:50)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:51)>Четвертый войн(ip:66.102.9.85, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:51)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:54)>Четвертый войн(ip:66.102.9.105, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:54)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:59)>Четвертый войн(ip:66.102.9.105, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:59)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:59)>Четвертый войн(ip:66.102.9.95, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(13:59)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(14:00)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(14:16)>Четвертый войн(ip:66.102.9.105, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(14:27)>Магомед(ip:82.145.222.191, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(14:27)>Скайнет(ip:92.38.40.6, soft:Opera/9.80 (Windows NT 5.1) Presto/2.12.388 Version/12.17)
29 Jun(14:28)>Четвертый войн(ip:66.102.9.85, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(14:28)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(14:28)>Четвертый войн(ip:66.102.9.105, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(14:28)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(14:28)>Четвертый войн(ip:66.102.9.105, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(14:29)>Скайнет(ip:92.38.40.6, soft:Opera/9.80 (Windows NT 5.1) Presto/2.12.388 Version/12.17)
29 Jun(14:29)>Скайнет(ip:92.38.40.6, soft:Opera/9.80 (Windows NT 5.1) Presto/2.12.388 Version/12.17)
29 Jun(14:29)>Скайнет(ip:92.38.40.6, soft:Opera/9.80 (Windows NT 5.1) Presto/2.12.388 Version/12.17)
29 Jun(14:29)>Четвертый войн(ip:66.102.9.105, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(14:29)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(14:52)>Четвертый войн(ip:66.102.9.85, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(14:57)>Четвертый войн(ip:66.102.9.85, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(14:57)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(15:10)>Скайнет(ip:92.38.40.6, soft:Opera/9.80 (Windows NT 5.1) Presto/2.12.388 Version/12.17)
29 Jun(15:11)>Четвертый войн(ip:66.102.9.105, soft:Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36)
29 Jun(15:17)>Скайнет(ip:92.38.40.6, soft:Opera/9.80 (Windows NT 5.1) Presto/2.12.388 Version/12.17)
29 Jun(16:21)>Магомед(ip:141.0.13.70, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(16:39)>Магомед(ip:141.0.13.70, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(18:17)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(19:54)>Скайнет(ip:92.38.40.6, soft:Opera/9.80 (Windows NT 5.1) Presto/2.12.388 Version/12.17)
29 Jun(20:01)>Скайнет(ip:92.38.40.6, soft:Opera/9.80 (Windows NT 5.1) Presto/2.12.388 Version/12.17)
29 Jun(21:02)>Скайнет(ip:92.38.40.6, soft:Opera/9.80 (Windows NT 5.1) Presto/2.12.388 Version/12.17)
29 Jun(21:16)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:16)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:17)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:18)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:18)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:21)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:21)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:21)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:23)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:24)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:24)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:24)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:25)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:25)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:28)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:28)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:28)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:28)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:28)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:28)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:29)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:29)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:29)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:29)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:29)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:30)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:30)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:30)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:30)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:31)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:32)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:32)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:34)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:35)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:35)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:35)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:35)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:36)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:36)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:36)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:37)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:37)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:38)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:38)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:40)>Четвертый войн(ip:37.113.157.197, soft:Mozilla/5.0 (Linux; Android 6.0; Nexus 7 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36)
29 Jun(21:48)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:48)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:49)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:49)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:52)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
29 Jun(21:52)>Магомед(ip:185.26.180.172, soft:Opera/9.80 (J2ME/MIDP; Opera Mini/4.2.22228/37.8625; U; ru) Presto/2.12.423 Version/12.16)
