Дартан\'ян|1318929790|nomail|Nokia5130c-2/2.0 (07.91) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.208.26|
Игла убийца|1318929804|nomail|Nokia2610/2.0 (04.90) Profile/MIDP-2.0 Configuration/CLDC-1.1|195.189.142.89|
Айвенго|1318929827|nomail|Nokia5130c-2/2.0 (07.91) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.208.26|
|1318929828|nomail|Nokia2610/2.0 (04.90) Profile/MIDP-2.0 Configuration/CLDC-1.1|195.189.142.89|
Иглаубийца|1318929828|nomail|Nokia2610/2.0 (04.90) Profile/MIDP-2.0 Configuration/CLDC-1.1|195.189.142.89|
серошик|1318929845|nomail|Nokia2730c-1/2.0 (10.45) Profile/MIDP-2.1 Configuration/CLDC-1.1|217.212.230.41|
|1318929893|nomail|Nokia2610/2.0 (04.90) Profile/MIDP-2.0 Configuration/CLDC-1.1|195.189.142.89|
Игла123|1318929893|nomail|Nokia2610/2.0 (04.90) Profile/MIDP-2.0 Configuration/CLDC-1.1|195.189.142.89|
123|1318929919|nomail|Nokia2610/2.0 (04.90) Profile/MIDP-2.0 Configuration/CLDC-1.1|195.189.142.89|
|1318929946|nomail|Nokia2610/2.0 (04.90) Profile/MIDP-2.0 Configuration/CLDC-1.1|195.189.142.89|
Goro|1318929947|nomail|Nokia2610/2.0 (04.90) Profile/MIDP-2.0 Configuration/CLDC-1.1|195.189.142.89|
|1318930019|nomail|Nokia2610/2.0 (04.90) Profile/MIDP-2.0 Configuration/CLDC-1.1|195.189.142.89|
1111111|1318930080|nomail|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5250/10.0.011; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.210.185|
Rassia|1318930098|nomail|Nokia2610/2.0 (04.90) Profile/MIDP-2.0 Configuration/CLDC-1.1|195.189.142.89|
Archuk|1318930101|nomail|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5800d-1/52.50.2008.24; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.211.41|
Archuk|1318930102|nomail|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5800d-1/52.50.2008.24; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.211.41|
Archuk|1318930106|nomail|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5800d-1/52.50.2008.24; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.211.41|
|1318930268|nomail|Nokia2610/2.0 (04.90) Profile/MIDP-2.0 Configuration/CLDC-1.1|195.189.142.89|
Savick|1318930728|nomail|Nokia6234/2.0 (05.43) Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0|82.145.211.76|
spoll|1318931210|nomail|Nokia5130c-2|82.145.209.116|
Тритиум|1318931769|nomail|NokiaN70-1/5.0737.3.0.1 Series60/2.8 Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.211.142|
Ватикан|1318932029|nomail|NokiaX2-00/5.0 (04.80) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.208.136|
Андровиль|1318932103|nomail|NokiaX2-00/5.0 (04.80) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.208.136|
monkid|1318933327|nomail|? # ?|82.145.208.120|
mark25|1318933895|nomail|Nokia5130c-2/2.0 (07.95) Profile/MIDP-2.1 Configuration/CLDC-1.1|80.239.243.197|
чудолекарь|1318933938|nomail|NokiaX2-00/5.0 (04.90) Profile/MIDP-2.1 Configuration/CLDC-1.1 Mozilla/5.0 AppleWebKit/420+ (KHTML, like Gecko) Safari/420+|80.239.243.8|
Tatitas|1318935041|nomail|Nokia7230/5.0 (06.90) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.208.45|
Tatitas|1318935053|nomail|Nokia7230/5.0 (06.90) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.208.45|
Сатитат|1318935076|nomail|Nokia7230/5.0 (06.90) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.208.45|
mark26|1318935291|nomail|Nokia5130c-2/2.0 (07.95) Profile/MIDP-2.1 Configuration/CLDC-1.1|217.212.230.98|
стрип дачя|1318938451|nomail|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5530c-2/20.0.080; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Safari/525|46.133.158.27|
Немесис|1318939253|nomail|SAMSUNG-GT-E2121B/E2121BXXKC1 Profile/MIDP-2.0 Configuration/CLDC-1.1 Untrusted/1.0|195.189.142.80|
|1318939293|nomail|SAMSUNG-GT-E2121B/E2121BXXKC1 Profile/MIDP-2.0 Configuration/CLDC-1.1 Untrusted/1.0|195.189.142.80|
Китай|1318939319|nomail|SAMSUNG-GT-E2121B/E2121BXXKC1 Profile/MIDP-2.0 Configuration/CLDC-1.1 Untrusted/1.0|195.189.142.80|
|1318939340|nomail|SAMSUNG-GT-E2121B/E2121BXXKC1 Profile/MIDP-2.0 Configuration/CLDC-1.1 Untrusted/1.0|195.189.142.80|
Немесис|1318939340|nomail|SAMSUNG-GT-E2121B/E2121BXXKC1 Profile/MIDP-2.0 Configuration/CLDC-1.1 Untrusted/1.0|195.189.142.80|
Пингвин|1318939403|nomail|SAMSUNG-GT-E2121B/E2121BXXKC1 Profile/MIDP-2.0 Configuration/CLDC-1.1 Untrusted/1.0|195.189.142.80|
Пингвин|1318939824|nomail|SAMSUNG-GT-E2121B/E2121BXXKC1 Profile/MIDP-2.0 Configuration/CLDC-1.1 Untrusted/1.0|195.189.142.80|
Амамамам|1318939930|nomail|SAMSUNG-GT-E2121B/E2121BXXKC1 Profile/MIDP-2.0 Configuration/CLDC-1.1 Untrusted/1.0|195.189.142.80|
Россия|1318939952|nomail|SAMSUNG-E1360M/E1360MXEID2 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|217.118.66.143|
malam|1318939984|nomail|SAMSUNG-E1360M/E1360MXEID2 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|217.118.66.143|
кононн|1318940882|nomail|SonyEricssonW300i|82.145.211.35|
Америка|1318941851|nomail|Nokia6233/2.0 (04.91) Profile/MIDP-2.0 Configuration/CLDC-1.1|80.239.243.202|
Орфея|1318942665|nomail|SAMSUNG-SGH-E250/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|31.12.198.200|
Орфея|1318942722|nomail|SAMSUNG-SGH-E250/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|31.12.198.200|
улисс|1318942732|nomail|SonyEricssonW810i|80.239.243.160|
Илиада|1318942767|nomail|SAMSUNG-SGH-E250/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|31.12.198.200|
Aйнa|1318942820|nomail|SAMSUNG-SGH-E250/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|31.12.198.200|
bagira|1318942878|nomail|SAMSUNG-SGH-E250/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|31.12.198.200|
Feria|1318943643|nomail|Mozilla/5.0 (SymbianOS/9.1; U; en-us) AppleWebKit/413 (KHTML, like Gecko) Safari/413 es65|94.30.156.235|
LEPREKON|1318943832|nomail|SAMSUNG-GT-S3600i/S3600iXXIL2 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|85.26.231.26|
tishka2011|1318944453|nomail|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5230/10.0.057; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|80.239.243.124|
tishka|1318944468|nomail|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5230/10.0.057; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|80.239.243.124|
беларусь|1318946376|nomail|? # ?|217.212.230.102|
Romon-1|1318947386|nomail|Nokia6111/2.0 (03.58) Profile/MIDP-2.0 Configuration/CLDC-1.1|80.239.243.239|
Империя Хаоса|1318947566|nomail|? # ?|80.239.242.197|
Империя хаоса|1318947602|nomail|? # ?|80.239.242.197|
империя хаоса|1318947619|nomail|? # ?|80.239.242.197|
maertro777taha|1318947627|nomail|? # ?|217.212.230.42|
Русь|1318947662|nomail|? # ?|80.239.242.197|
roma100|1318947720|nomail|Nokia6300|80.239.242.26|
roma777|1318947743|nomail|Nokia6300|80.239.242.26|
Galaxion|1318947886|nomail|? # ?|80.239.242.197|
|1318947974|nomail|Nokia6300|80.239.242.26|
|1318948695|nomail|Nokia6300|82.145.209.165|
|1318948700|nomail|Nokia6300|82.145.209.165|
|1318948707|nomail|Nokia6300|82.145.209.165|
|1318948712|nomail|Nokia6300|82.145.209.165|
|1318948712|nomail|Nokia6300|82.145.209.165|
|1318948728|nomail|Nokia6300|82.145.209.165|
|1318948791|nomail|Nokia6300|82.145.209.165|
ВИКУСЯ|1318949284|nomail|Maui Browser|46.185.127.227|
ВИКУСЯ13|1318949314|nomail|Maui Browser|46.185.127.227|
Викуся13|1318949338|nomail|Maui Browser|46.185.127.227|
антоха111|1318949341|nomail|? # ?|80.239.242.133|
Матсур|1318949708|nomail|Nokia6300/2.0 (05.00) Profile/MIDP-2.0 Configuration/CLDC-1.1  UNTRUSTED/1.0|217.212.230.50|
убийца|1318950080|nomail|Nokia5130c-2|82.145.208.181|
ербол|1318950623|nomail|NokiaX2-00|80.239.242.149|
ДИМА ЛЕНА:!!!|1318951778|nomail|? # ?|82.145.210.127|
ДИМА ЛЕНА М.Ы.|1318951844|nomail|? # ?|82.145.210.127|
ДИМА ЛЕНА|1318951861|nomail|? # ?|82.145.210.127|
дима 120482|1318951926|nomail|? # ?|82.145.210.127|
Макеевка|1318951965|nomail|? # ?|82.145.210.127|
Борадач|1318953362|nomail|Nokia2700c-2/2.0 (09.95) Profile/MIDP-2.1 Configuration/CLDC-1.1|80.239.242.183|
Милашка777|1318953973|nomail|SAMSUNG-GT-S5230/S523MXEJF1 SHP/VPP/R5 Jasmine/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|213.87.121.100|
андрей1998|1318954015|nomail|Nokia5130c-2|217.212.230.33|
|1318954037|nomail|Nokia5130c-2|217.212.230.33|
|1318954037|nomail|Nokia5130c-2|217.212.230.33|
Амазонка|1318954479|nomail|Mozilla/5.0 (Linux; U; Android 2.1-update1; ru-ru; E15i Build/2.0.1.A.0.47) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17|80.239.242.39|
Armenia|1318954515|nomail|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5800d-1/52.50.2008.24; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.211.41|
Davostan|1318954540|nomail|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5800d-1/52.50.2008.24; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.211.41|
ShLaDkaJa|1318955565|nomail|SAMSUNG-GT-S3600i/S3600iXXIL2 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|80.239.243.146|
мерония|1318955770|nomail|? # ?|80.239.242.166|
андрейка|1318956312|nomail|Nokia3500c|80.239.243.104|
андрейка52|1318956334|nomail|Nokia3500c|80.239.243.104|
ворохта|1318956438|nomail|Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 Nokia5230/20.0.005; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.3|193.41.62.121|
|1318956955|nomail|Nokia5130c-2|82.145.208.210|
|1318957658|nomail|Nokia5130c-2|82.145.208.210|
|1318957658|nomail|Nokia5130c-2|82.145.208.210|
|1318957739|nomail|Nokia5130c-2|82.145.208.210|
Абдурахим|1318957740|nomail|Nokia5130c-2|82.145.208.210|
Актриса|1318959353|nomail|SAMSUNG-GT-S5230/S523MXEIL2 SHP/VPP/R5 Jasmine/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|90.140.137.2|
korol_sergey|1318961110|nomail|SAMSUNG-SGH-L700/XEHG3 SHP/VPP/R5 NetFront/3.4 SMM-MMS/1.2.0 profile/MIDP-2.0 configuration/CLDC-1.1 UNTRUSTED/1.0|80.239.242.112|
korol-sergey|1318961126|nomail|SAMSUNG-SGH-L700/XEHG3 SHP/VPP/R5 NetFront/3.4 SMM-MMS/1.2.0 profile/MIDP-2.0 configuration/CLDC-1.1 UNTRUSTED/1.0|80.239.242.112|
!прорыв!|1318962108|nomail|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5230/10.0.071; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|88.154.115.248|
маыдмыф|1318964730|nomail|Mozilla/5.0 (SymbianOS/9.3; Series60/3.2 NokiaC5-00/031.013; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.1.5|82.145.208.100|
маыдмыф|1318964789|nomail|Mozilla/5.0 (SymbianOS/9.3; Series60/3.2 NokiaC5-00/031.013; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.1.5|82.145.208.100|
маыдмыф|1318964842|nomail|Mozilla/5.0 (SymbianOS/9.3; Series60/3.2 NokiaC5-00/031.013; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.1.5|82.145.208.100|
abba|1318965268|nomail|Nokia6300|80.239.243.44|
abbad|1318965288|nomail|Nokia6300|80.239.243.44|
империя|1318965457|nomail|NokiaX2-00/5.0 (08.17) Profile/MIDP-2.1 Configuration/CLDC-1.1 Mozilla/5.0 AppleWebKit/420+ (KHTML, like Gecko) Safari/420+|217.212.230.88|
империямт|1318965524|nomail|NokiaX2-00/5.0 (08.17) Profile/MIDP-2.1 Configuration/CLDC-1.1 Mozilla/5.0 AppleWebKit/420+ (KHTML, like Gecko) Safari/420+|217.212.230.88|
lif|1318967121|nomail|Nokia7210Supernova|82.145.209.23|
файна-юкрайна|1318968651|nomail|SAMSUNG-GT-S5230/S523MREJF2 SHP/VPP/R5 Jasmine/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|88.154.60.100|
Юкрайна|1318968688|nomail|SAMSUNG-GT-S5230/S523MREJF2 SHP/VPP/R5 Jasmine/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|88.154.60.100|
охотник|1318969227|nomail|Nokia5130c-2|80.239.242.122|
Цемент|1318974644|nomail|NokiaX3-00|217.212.230.55|
1v2v3v|1318975219|nomail|NokiaN70-1|82.145.209.65|
Россия|1318990185|nomail|SAMSUNG-GT-S5230/S523MMGJK2 SHP/VPP/R5 Jasmine/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|83.149.48.98|
Россия1|1318990208|nomail|SAMSUNG-GT-S5230/S523MMGJK2 SHP/VPP/R5 Jasmine/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|83.149.48.98|
Peacemaker|1318992949|nomail|SonyEricssonK610i/R1KC Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0|82.145.208.171|
мазепа|1318994284|nomail|SAMSUNG-GT-S3600i/S3600iXXIL2 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|217.118.64.62|
Россия|1318998832|nomail|SAMSUNG-SGH-D780/D780XEHE1 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|82.145.208.159|
Россия лайф|1318998867|nomail|SAMSUNG-SGH-D780/D780XEHE1 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|82.145.208.159|
|1318999205|nomail|NokiaX2-00|80.239.243.164|
|1318999214|nomail|NokiaX2-00|80.239.243.164|
Naruto|1319000404|nomail|LG-GB270 Obigo/WAP2.0 MIDP-2.0/CLDC-1.1|82.145.209.160|
Kanoxa|1319000456|nomail|LG-GB270 Obigo/WAP2.0 MIDP-2.0/CLDC-1.1|82.145.209.160|
48lip|1319000774|nomail|SAMSUNG-SGH-D880|80.239.243.33|
бондик|1319003912|nomail|NokiaX3-00|82.145.208.221|
Беларусь|1319005075|nomail|Nokia6500c|217.212.230.48|
аццкий|1319005115|nomail|Nokia6500c|217.212.230.48|
andron11|1319005287|nomail|Nokia3720c|82.145.211.62|
Наташ@|1319005969|nomail|NokiaX2-00|217.212.230.61|
Наташка|1319005988|nomail|NokiaX2-00|217.212.230.61|
Россия|1319006653|nomail|SAMSUNG-GT-S5233T/S5233TXEJE3 SHP/VPP/R5 Jasmine/0.8 Qtv5.3 SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|213.87.143.26|
Саалекс|1319006671|nomail|SAMSUNG-GT-S5233T/S5233TXEJE3 SHP/VPP/R5 Jasmine/0.8 Qtv5.3 SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|213.87.143.26|
Ierusalim|1319007692|nomail|Nokia2700c-2|80.239.243.186|
Гнатковская империя|1319010459|nomail|SonyEricssonK320i|82.145.211.28|
Россия|1319010601|nomail|Mozilla/5.0 (SAMSUNG; SAMSUNG-GT-S5250/S5250XEKC1; U; Bada/1.0; ru-ru) AppleWebKit/533.1 (KHTML, like Gecko) Dolfin/2.0 Mobile WQVGA SMM-MMS/1.2.0 NexPlayer/3.0 profile/MIDP-2.1 configuration/CLDC-1.1 OPN-B|217.118.78.100|
пожарка|1319011101|nomail|SAMSUNG-SGH-D780|80.239.243.156|
plyaxan|1319011121|nomail|Opera/9.80 (Android 2.2.2; Linux; Opera Mobi/ADR-1109081720; U; ru) Presto/2.8.149 Version/11.10|217.118.66.94|
KatyaKim|1319011755|nomail|Mozilla/5.0 (Linux; U; Android 2.1-update1; ru-ru; E15i Build/2.1.1.A.0.6) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17|82.145.211.7|
аав1998|1319013419|nomail|Nokia5130c-2|80.239.243.131|
ultra kewl|1319016316|nomail|SAMSUNG-GT-C3222/C3222XXJK6 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|178.133.170.151|
рам дух|1319016420|nomail|Opera/9.80 (S60; SymbOS; Opera Mobi/1178; U; ru) Presto/2.5.28 Version/10.1|83.149.8.186|
romeo333|1319016704|nomail|Nokia6300|80.239.243.70|
|1319018078|nomail|MAUI WAP Browser|88.155.4.45|
УКРАИНА|1319018095|nomail|MAUI WAP Browser|88.155.4.45|
ukraina|1319018156|nomail|MAUI WAP Browser|88.155.4.45|
