Русь|1321971298|nomail|Mozilla/5.0 (Symbian/3; Series60/5.2 NokiaC7-00/012.004; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.7.3|82.145.209.88|
мегахуй|1321971320|nomail|Mozilla/5.0 (Symbian/3; Series60/5.2 NokiaC7-00/012.004; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.7.3|82.145.209.88|
Грембург|1321973999|nomail|NokiaX2-00|82.145.211.131|
Трутень|1321974232|nomail|Nokia5130c-2/2.0 (07.95) Profile/MIDP-2.1 Configuration/CLDC-1.1|195.47.255.7|
|1321975822|nomail|Nokia5130c-2|80.239.243.221|
|1321975839|nomail|Nokia5130c-2|80.239.243.221|
СОЛНЫШКО|1321976384|nomail|Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 Nokia5235/40.6.003; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.7.4 3gpp-gba|80.239.243.76|
|1321976414|nomail|Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 Nokia5235/40.6.003; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.7.4 3gpp-gba|80.239.243.76|
СОНЫШКО|1321976415|nomail|Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 Nokia5235/40.6.003; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.7.4 3gpp-gba|80.239.243.76|
Кровник|1321976688|nomail|Mozilla/5.0 (SymbianOS/9.1; U; en-us) AppleWebKit/413 (KHTML, like Gecko) Safari/413|88.154.48.199|
Gromodav|1321977166|nomail|Nokia2700c-2|82.145.208.84|
Империал|1321979311|nomail|NokiaX2-00|82.145.209.21|
Герой века|1321979354|nomail|NokiaX2-00|82.145.209.21|
Балим|1321980962|nomail|SAMSUNG-GT-E2121B/E2121BXXKC1 Profile/MIDP-2.0 Configuration/CLDC-1.1 Untrusted/1.0|82.145.208.56|
Силуид|1321980983|nomail|SAMSUNG-GT-E2121B/E2121BXXKC1 Profile/MIDP-2.0 Configuration/CLDC-1.1 Untrusted/1.0|82.145.208.56|
mif getto|1321981380|nomail|SonyEricssonK810i|82.145.209.1|
ПендоАдольФ|1321981807|nomail|NokiaX3-00/5.0 (08.50) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.211.92|
|1321981884|nomail|NokiaX3-00/5.0 (08.50) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.211.92|
Рохляндия|1321981885|nomail|NokiaX3-00/5.0 (08.50) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.211.92|
Трухляндия|1321981952|nomail|NokiaX3-00/5.0 (08.50) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.211.92|
Андор|1321982395|nomail|Nokia6103|80.239.242.110|
Андор|1321982415|nomail|Nokia6103|80.239.242.110|
Черноград|1321982547|nomail|Nokia6103|80.239.242.110|
Dim4ik|1321983484|nomail|Nokia5130c-2/2.0 (07.91) Profile/MIDP-2.1 Configuration/CLDC-1.1|80.239.243.166|
Гомер1|1321984176|nomail|Nokia2330c-2|82.145.208.192|
|1321985996|nomail|Opera/9.80 (S60; SymbOS; Opera Mobi/SYB-1107071604; U; lv) Presto/2.8.149 Version/11.10|130.244.196.90|
jurka123321|1321986037|nomail|Opera/9.80 (S60; SymbOS; Opera Mobi/SYB-1107071604; U; lv) Presto/2.8.149 Version/11.10|130.244.196.90|
AgN|1321987364|nomail|SonyEricssonK800i|82.145.209.46|
Украина|1321988708|nomail|? # ?|82.145.209.129|
Шибаловка|1321988723|nomail|? # ?|82.145.209.129|
Арийцы1|1321989302|nomail|Nokia6103|80.239.242.14|
серик ёпте|1321990274|nomail|SonyEricssonK660i|80.239.242.186|
Украина|1321990404|nomail|Nokia5130c-2|82.145.209.115|
Украина|1321990441|nomail|Nokia5130c-2|82.145.209.115|
валера|1321990482|nomail|Nokia5130c-2|82.145.209.115|
афигеть|1321990511|nomail|Nokia5130c-2|82.145.209.115|
Каял|1321990918|nomail|SAMSUNG-GT-S5230/S5230XEII2 SHP/VPP/R5 Jasmine/0.8 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|83.149.0.228|
Великая Италия|1321993239|nomail|NokiaX3-00|82.145.211.101|
Италия|1321993260|nomail|NokiaX3-00|82.145.211.101|
Подземелье василиска|1321993509|nomail|Nokia5310XpressMusic|82.145.211.125|
0|1321993743|nomail|Nokia2720a-2/2.0 (08.20) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.211.74|
Аркона|1321998144|nomail|Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaE63-1/410.21.010; Profile/MIDP-2.0 Configuration/CLDC-1.1) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.210.13|
omen|1322000740|nomail|SonyEricssonW300i|82.145.208.203|
сенджу|1322008622|nomail|Nokia2700c-2|82.145.209.54|
демон я|1322034794|nomail|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5230/10.0.057; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.217.18|
Levani75|1322044674|nomail|SonyEricssonK220i/R1AD001 TelecaBrowser/1.1.14.20 UP.Link/6.3.0.0.0|81.95.167.87|
Levani1975|1322044699|nomail|SonyEricssonK220i/R1AD001 TelecaBrowser/1.1.14.20 UP.Link/6.3.0.0.0|81.95.167.87|
|1322047604|nomail|? # ?|82.145.209.52|
манагара|1322048038|nomail|NokiaN93i-1|82.145.210.99|
PolarizeD|1322048864|nomail|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5530c-2/11.0.054; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Safari/525|82.145.210.102|
Донецк|1322049309|nomail|NokiaX2-00/5.0 (04.80) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.217.2|
Ростов|1322049324|nomail|NokiaX2-00/5.0 (04.80) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.217.2|
Ростов на дону|1322049345|nomail|NokiaX2-00/5.0 (04.80) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.217.2|
-Донецк-|1322049370|nomail|NokiaX2-00/5.0 (04.80) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.217.2|
Вася|1322049920|nomail|? # ?|82.145.208.166|
dimja...|1322049938|nomail|? # ?|82.145.208.166|
dimkaaaa|1322049952|nomail|? # ?|82.145.208.166|
Беларусь|1322051986|nomail|Nokia5130c-2|217.212.230.51|
Беларус|1322052001|nomail|Nokia5130c-2|217.212.230.51|
Glebonvladon|1322052025|nomail|Nokia5130c-2|217.212.230.51|
keksss|1322052825|nomail|Nokia5130c-2/2.0 (07.91) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.189|
Вишневе|1322052921|nomail|Fly_E130/WapBrowserProfile|212.58.162.37|
Вишневе|1322052924|nomail|Fly_E130/WapBrowserProfile|212.58.162.37|
matyakubov|1322053941|nomail|SonyEricssonU5i/R2EA; Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Profile/MIDP-2.1 Configuration/CLDC-1.1) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 Safari/525|80.239.243.141|
VONGOL|1322055959|nomail|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5800d-1/31.0.101; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.210.128|
Latvija|1322056132|nomail|NokiaX3-00/5.0 (11.00) Profile/MIDP-2.1 Configuration/CLDC-1.1 Mozilla/5.0 AppleWebKit/420+ (KHTML, like Gecko) Safari/420+|130.244.196.90|
Latvija|1322056154|nomail|NokiaX3-00/5.0 (11.00) Profile/MIDP-2.1 Configuration/CLDC-1.1 Mozilla/5.0 AppleWebKit/420+ (KHTML, like Gecko) Safari/420+|130.244.196.90|
Latvija Riga|1322056212|nomail|NokiaX3-00/5.0 (11.00) Profile/MIDP-2.1 Configuration/CLDC-1.1 Mozilla/5.0 AppleWebKit/420+ (KHTML, like Gecko) Safari/420+|130.244.196.90|
chanel86kat|1322060159|nomail|Nokia6300|82.145.208.38|
080898|1322061557|nomail|Nokia2700c-2|82.145.210.132|
ден|1322061576|nomail|Nokia2700c-2|82.145.210.132|
асасин|1322061597|nomail|Nokia2700c-2|82.145.210.132|
друид|1322061613|nomail|Nokia2700c-2|82.145.210.132|
нежить|1322061629|nomail|Nokia2700c-2|82.145.210.132|
|1322062279|nomail|Nokia2700c-2/2.0 (09.95) Profile/MIDP-2.1 Configuration/CLDC-1.1|217.212.230.83|
|1322062290|nomail|Nokia2700c-2/2.0 (09.95) Profile/MIDP-2.1 Configuration/CLDC-1.1|217.212.230.83|
HeroesV|1322063584|nomail|? # ?|82.145.217.0|
Zelass|1322065024|nomail|SAMSUNG-GT-C3200/1.0 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.211.50|
Dashen|1322066508|nomail|Nokia5130c-2|82.145.211.90|
kenny|1322068170|nomail|Nokia2700c-2|82.145.217.60|
Ultra|1322068211|nomail|Nokia2700c-2|82.145.217.60|
PyaTeR1k|1322068435|nomail|Nokia5130c-2|82.145.209.57|
OTSOcity|1322069499|nomail|TJ-G858|88.155.31.199|
дедбудун|1322071049|nomail|Nokia6300|82.145.216.68|
Бант|1322072171|nomail|SonyEricssonW760i/R3DA Browser/NetFront/3.4 Profile/MIDP-2.1 Configuration/CLDC-1.1 JavaPlatform/JP-8.3.2|82.145.211.91|
членс|1322073741|nomail|SonyEricssonT700/R3EA Browser/NetFront/3.4 Profile/MIDP-2.1 Configuration/CLDC-1.1 JavaPlatform/JP-8.3.3|82.145.211.21|
Тукия|1322074895|nomail|Mozilla/5.0 (SymbianOS/9.3; U; Series60/3.2 Nokia5320d-1/03.26; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.210.5|
Zmey111|1322075153|nomail|? # ?|82.145.217.12|
БУКОВЕЛЬ|1322075855|nomail|? # ?|82.145.217.42|
283192|1322079047|nomail|Nokia3230|82.145.211.40|
CYBERION|1322080331|nomail|SAMSUNG-GT-C3200/1.0 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|130.244.196.90|
StanEx|1322081720|nomail|Nokia5130c-2|82.145.208.133|
Мориарти|1322086326|nomail|? # ?|82.145.208.234|
тоха зверь|1322090425|nomail|NokiaE65-1|82.145.208.245|
Hellord|1322099020|nomail|Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-1/20.0.019; Profile/MIDP-2.1 Configuration/CLDC-1.1) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.1.18124|82.145.208.179|
Проглотин|1322110589|nomail|Fly_E170/WAPBrowserProfile/MIDP2.0 Configuration/CLDC1.1|82.145.216.13|
Denzele|1322110948|nomail|Nokia6303classic/2.0 (10.12) Profile/MIDP-2.1 Configuration/CLDC-1.1 Mozilla/5.0 AppleWebKit/420+ (KHTML, like Gecko) Safari/420+|46.133.53.240|
Юрий94|1322111975|nomail|SAMSUNG-GT-S3310/1.0 SHP/VPP/R5 NetFront/3.4 SMM-MMS/1.2.0 profile/MIDP-2.0 configuration/CLDC-1.1|82.145.210.74|
kkozakk|1322113125|nomail|SIE-S65/50 UP.Browser/7.0.2.2.d.3(GUI) MMP/2.0 Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.209.4|
РАМОС|1322113636|nomail|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5800d-1/31.0.101; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.209.184|
Диманыч|1322113827|nomail|? # ?|82.145.211.10|
Крапивино|1322113870|nomail|? # ?|82.145.211.10|
ВАРЯГ34|1322114143|nomail|Nokia5220XpressMusic/2.0 (06.51) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.216.20|
Светило|1322116320|nomail|SAMSUNG-GT-S5230/S523MXEJF1 SHP/VPP/R5 Jasmine/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|82.145.211.9|
pavel gerou|1322116708|nomail|Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95/20.0.015; Profile/MIDP-2.0 Configuration/CLDC-1.1) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.208.190|
BAGAN913|1322117099|nomail|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5230/40.0.003; Profile/MIDP-2.1 Configuration/CLDC-1.1; ru) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.2.7.4|82.145.210.168|
украина|1322118477|nomail|Mozilla/5.0 (Symbian/3; Series60/5.2 NokiaC6-01.3/022.014; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/533.4 (KHTML, like Gecko) NokiaBrowser/7.3.1.37 Mobile Safari/533.4 3gpp-gba|88.155.214.63|
город амбер|1322118520|nomail|Mozilla/5.0 (Symbian/3; Series60/5.2 NokiaC6-01.3/022.014; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/533.4 (KHTML, like Gecko) NokiaBrowser/7.3.1.37 Mobile Safari/533.4 3gpp-gba|88.155.214.63|
Kein|1322122533|nomail|Nokia6233/2.0 (05.60) Profile/MIDP-2.0 Configuration/CLDC-1.1|85.26.184.226|
Ramony|1322122638|nomail|? # ?|80.239.243.38|
Субота|1322126193|nomail|Maui Browser|31.12.179.1|
123ahd|1322126468|nomail|Nokia5130c-2|82.145.210.97|
HOOL1GAN|1322127184|nomail|Nokia5130c-2|217.212.230.61|
Bodyanych22|1322128331|nomail|Nokia3250|82.145.208.180|
Велсет|1322135173|nomail|Nokia5130c-2/2.0 (07.95) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.211.39|
Мордар|1322135975|nomail|Nokia6300|82.145.208.245|
Boss|1322136087|nomail|Nokia5130c-2|82.145.209.7|
Magomed0|1322136115|nomail|Nokia5130c-2|82.145.209.7|
Magomed|1322136125|nomail|Nokia5130c-2|82.145.209.7|
Шейх|1322136147|nomail|Nokia5130c-2|82.145.209.7|
БОНЗА|1322136470|nomail|SAMSUNG-GT-E2652W/1.0 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|83.149.9.124|
|1322137637|nomail|Alcatel-OT-800/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 ObigoInternetBrowser/Q05A|94.240.74.5|
новгрод|1322137675|nomail|Alcatel-OT-800/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 ObigoInternetBrowser/Q05A|94.240.74.5|
|1322137868|nomail|NokiaN70-1|82.145.210.171|
|1322137876|nomail|NokiaN70-1|82.145.210.171|
|1322137897|nomail|NokiaN70-1|82.145.210.171|
Imperator|1322140955|nomail|LG-KG320 MIC/WAP2.0 MIDP-2.0/CLDC-1.1|2.78.45.20|
the best men|1322141004|nomail|LG-KG320 MIC/WAP2.0 MIDP-2.0/CLDC-1.1|2.78.45.20|
эфриам|1322142409|nomail|? # ?|82.145.216.66|
Мангистау|1322142750|nomail|Nokia5130c-2/2.0 (07.95) Profile/MIDP-2.1 Configuration/CLDC-1.1|80.239.242.216|
некрополь|1322148544|nomail|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5250/10.0.011; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413 3gpp-gba|178.133.165.243|
marenov|1322151080|nomail|NokiaN73-1/4.0736.3.2.1Series60/3.0 Series60/3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1|80.239.243.155|
никосс|1322151366|nomail|Nokia5300/2.0 (07.20) Profile/MIDP-2.0 Configuration/CLDC-1.1|217.212.230.87|
никосс77|1322151381|nomail|Nokia5300/2.0 (07.20) Profile/MIDP-2.0 Configuration/CLDC-1.1|217.212.230.87|
Калининград|1322151653|nomail|NokiaC3-00|82.145.208.43|
Адмирал|1322151671|nomail|NokiaC3-00|82.145.208.43|
Админ|1322151696|nomail|NokiaC3-00|82.145.208.43|
Админн|1322151707|nomail|NokiaC3-00|82.145.208.43|
KOLYA1998|1322151738|nomail|ZTE-G S213/WAP2.0|217.118.66.143|
Hooligan_stile|1322154854|nomail|Nokia6680/1.0 (5.04.40) SymbianOS/8.0 Series60/2.6 Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.209.89|
Hooligan:stile|1322154931|nomail|Nokia6680/1.0 (5.04.40) SymbianOS/8.0 Series60/2.6 Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.209.89|
Hooligan stile|1322154949|nomail|Nokia6680/1.0 (5.04.40) SymbianOS/8.0 Series60/2.6 Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.209.89|
СКЕЛЕТЫ ТЬМЫ|1322155424|nomail|SonyEricssonK750i/R1AA Java/SEMC-Java/2.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0;Opera/9.60 (J2ME/MIDP;Opera Mini/4.2.14912Mod.by.Handler/503; U; ru)Presto/2.4.15|82.145.208.175|
СКЕЛЕТЫ|1322155442|nomail|SonyEricssonK750i/R1AA Java/SEMC-Java/2.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0;Opera/9.60 (J2ME/MIDP;Opera Mini/4.2.14912Mod.by.Handler/503; U; ru)Presto/2.4.15|82.145.208.175|
Чуви|1322156166|nomail|? # ?|91.203.96.64|
Devel|1322156858|nomail|Nokia2323c-2|217.212.230.84|
Астахов|1322158800|nomail|Nokia6700c-1|82.145.208.222|
Mamu|1322160302|nomail|Nokia3600slide|80.239.242.156|
милаясмерть|1322165414|nomail|NokiaN80/1.0.0 Series60/3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.217.43|
смерть|1322165434|nomail|NokiaN80/1.0.0 Series60/3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.217.43|
milaycmeptb|1322165449|nomail|NokiaN80/1.0.0 Series60/3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.217.43|
|1322165639|nomail|Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 Nokia5530c-2/32.0.007; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.6.9 3gpp-gba|31.12.160.112|
rr|1322165654|nomail|Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 Nokia5530c-2/32.0.007; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.6.9 3gpp-gba|31.12.160.112|
|1322166779|nomail|Nokia6233/2.0 (05.60) Profile/MIDP-2.0 Configuration/CLDC-1.1|217.174.232.11|
|1322166827|nomail|Nokia6233/2.0 (05.60) Profile/MIDP-2.0 Configuration/CLDC-1.1|217.174.232.11|
|1322166849|nomail|Nokia6233/2.0 (05.60) Profile/MIDP-2.0 Configuration/CLDC-1.1|217.174.232.11|
|1322166851|nomail|Nokia6233/2.0 (05.60) Profile/MIDP-2.0 Configuration/CLDC-1.1|217.174.232.11|
GODdeath|1322168095|nomail|Alcatel-OT-802/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 ObigoInternetBrowser/Q05A|82.145.211.89|
Украина|1322169817|nomail|SonyEricssonW595/R3EG Profile/MIDP-2.1 Configuration/CLDC-1.1 sonyericssonw595/UC Browser7.8.0.95/70/400|31.192.105.99|
Дания|1322169847|nomail|SonyEricssonW595/R3EG Profile/MIDP-2.1 Configuration/CLDC-1.1 sonyericssonw595/UC Browser7.8.0.95/70/400|31.192.105.99|
Марокко|1322169878|nomail|SonyEricssonW595/R3EG Profile/MIDP-2.1 Configuration/CLDC-1.1 sonyericssonw595/UC Browser7.8.0.95/70/400|31.192.105.99|
Марокко|1322169886|nomail|SonyEricssonW595/R3EG Profile/MIDP-2.1 Configuration/CLDC-1.1 sonyericssonw595/UC Browser7.8.0.95/70/400|31.192.105.99|
Зимбабве|1322169913|nomail|SonyEricssonW595/R3EG Profile/MIDP-2.1 Configuration/CLDC-1.1 sonyericssonw595/UC Browser7.8.0.95/70/400|31.192.105.99|
ua|1322169929|nomail|SonyEricssonW595/R3EG Profile/MIDP-2.1 Configuration/CLDC-1.1 sonyericssonw595/UC Browser7.8.0.95/70/400|31.192.105.99|
Ьрии|1322169948|nomail|SonyEricssonW595/R3EG Profile/MIDP-2.1 Configuration/CLDC-1.1 sonyericssonw595/UC Browser7.8.0.95/70/400|31.192.105.99|
Rapsodi|1322171256|nomail|MFU Phone|85.26.231.104|
|1322171411|nomail|MFU Phone|85.26.231.35|
Rapsodi|1322171459|nomail|MFU Phone|85.26.231.35|
Konan 22|1322185460|nomail|SAMSUNG-SGH-C160/1.0 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|178.133.208.111|
Раша222|1322189528|nomail|NokiaN70-1|82.145.210.99|
|1322198102|nomail|SonyEricssonK770i/R8BC Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1|194.176.111.7|
императормельина|1322198417|nomail|Mozilla/5.0 (SymbianOS/9.3; U; Series60/3.2 Nokia5320d-1/05.16; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.216.24|
мельин|1322198434|nomail|Mozilla/5.0 (SymbianOS/9.3; U; Series60/3.2 Nokia5320d-1/05.16; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.216.24|
мельн|1322198444|nomail|Mozilla/5.0 (SymbianOS/9.3; U; Series60/3.2 Nokia5320d-1/05.16; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.216.24|
Luka Brazzzi|1322201712|nomail|Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN82/20.0.062; Profile/MIDP-2.0 Configuration/CLDC-1.1) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.210.125|
molod4ik|1322202696|nomail|NokiaN72/5.0706.4.0.1 Series60/2.8 Profile/MIDP-2.0 Configuration/CLDC-1.1|80.239.243.63|
Плагиат|1322207450|nomail|Opera/9.80 (S60; SymbOS; Opera Mobi/1219; U; ru) Presto/2.5.28 Version/10.1|178.133.31.187|
Город перцев|1322215435|nomail|ZTE-MTC 840/1.0 NetFront/3.4 QTV5.1 Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.208.123|
Село перцев|1322215449|nomail|ZTE-MTC 840/1.0 NetFront/3.4 QTV5.1 Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.208.123|
Assassin1|1322217981|nomail|Mozilla/5.0 (Linux; U; Android 2.2.1; ru-ru; GT-S5570 Build/FROYO) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1|217.118.83.155|
США|1322218996|nomail|Maui Browser|178.133.12.183|
syava|1322219060|nomail|NokiaN73-1/4.0839.42.2.1Series60/3.0 Series60/3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.208.141|
Леон|1322219168|nomail|Maui Browser|178.133.12.183|
Лёха|1322219241|nomail|Maui Browser|178.133.12.183|
EOX|1322219684|nomail|SEC-SGHX820/1.0 NetFront/3.2 Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.217.29|
Леонид Уральцев|1322220591|nomail|SEC-SGHU600/1.0 NetFront/3.2 Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.211.126|
Леонид211|1322220613|nomail|SEC-SGHU600/1.0 NetFront/3.2 Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.211.126|
WarpCyclone|1322221585|nomail|SAMSUNG-GT-C3322/C3322XXKDC NetFront/4.1 Profile/MIDP-2.0 Configuration/CLDC-1.1|80.239.242.169|
kyzyl asker|1322222820|nomail|Nokia6300|82.145.217.54|
россия|1322225850|nomail|Nokia2700c-2/2.0 (09.97) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.210.73|
илья авз|1322225876|nomail|Nokia2700c-2/2.0 (09.97) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.210.73|
Extatik|1322232919|nomail|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5800d-1/52.50.2008.24; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.208.137|
uzbek1915|1322233313|nomail|Nokia5130c-2|82.145.209.199|
gara|1322233554|nomail|SonyEricssonW595|82.145.209.70|
|1322236562|nomail|Nokia6300/2.0 (05.00) Profile/MIDP-2.0 Configuration/CLDC-1.1|188.113.227.33|
Evanessa|1322239176|nomail|? # ?|82.145.210.177|
